work_id,title,byline,creators,creators_with_id
G1222,一字頂輪王瑜伽經,唐 不空譯,不空,不空(A000095)
G1977,科始終心要,唐 湛然述,湛然,湛然(A001307)
G2073,大明太宗文皇帝御製文殊讚,明 太宗御製,明太宗,明太宗(A000149)
G2075,御製釋迦牟尼佛讚,明 太宗御製,明太宗,明太宗(A000149)
G2084,坐禪箴,日本 道元撰,道元,道元(A001499)
G2086,三根坐禪說,日本 瑩山撰,瑩山,瑩山(A001758)
