work_id,title,byline,creators,creators_with_id
K0016,能斷金剛般若波羅蜜多經,唐 玄奘譯,玄奘,玄奘(A000294)
K1064,新譯大方廣佛華嚴經音義,唐 慧菀述,慧菀,慧菀(A001713)
K1257,新集藏經音義隨函錄(第13卷-第30卷),後晉 可洪撰,可洪,可洪(A000222)
K1258,御製蓮華心輪迴文偈頌,宋 太宗趙炅撰,趙炅,趙炅(A001640)
K1259,御製秘藏詮,宋 太宗趙炅撰,趙炅,趙炅(A001640)
K1260,御製逍遙詠,宋 太宗趙炅撰,趙炅,趙炅(A001640)
K1261,御製緣識,宋 太宗趙炅撰,趙炅,趙炅(A001640)
K1402,高麗國新雕大藏校正別錄,高麗 守其等校勘,守其,守其(A000358)
K1482,大乘中觀釋論(第10卷-第18卷),安慧菩薩造  宋 惟淨等譯,"安慧菩薩,惟淨",安慧菩薩(A000371);惟淨(A001072)
