work_id,title,byline,creators,creators_with_id
C1163,一切經音義(第16卷-第25卷),唐 玄應撰,玄應,玄應(A000300)
C1169,紹興重雕大藏音,宋 處觀著,處觀,處觀(A001143)
C1665,菩薩名經,宋 羅濬集,羅濬,羅濬(A001905)
C1679,御製佛賦,宋 趙炅撰,趙炅,趙炅(A001640)
C1680,御製詮源歌,宋 趙炅撰,趙炅,趙炅(A001640)
C1710,古尊宿語錄,宋 頤藏主集　明 淨戒重校,"頤藏,淨戒",頤藏(A001893);淨戒(A001101)
C1720,禪宗頌古聯珠通集,宋 法應集　元 普會續集　明 淨戒重校,"法應,普會,淨戒",法應(A000742);普會(A001226);淨戒(A001101)
C1821,楞伽經纂,劉宋 求那跋陀羅譯經　宋 楊彥國詮註,"求那跋陀羅,楊彥國",求那跋陀羅(A000527);楊彥國(A001442)
C1937,大明重刊三藏聖教目錄,明 雙徑山僧眾編,雙徑山僧眾,雙徑山僧眾(A001890)
