A016553,古宿尊
A016559,僧鑑
A016564,德楷
A016573,超源
A016581,光佛
A016585,大悅
A016588,行植
A016594,芳桂
A016596,文穆念
A016597,大笑崇
A016603,上睿
A016604,道領
A016606,徹生
A016610,宗上
A016611,元揆
A016618,光電
A016619,福度
A016620,起宗真
A016621,超格
A016622,道樂
A016623,湛祐
A016730,發林
A016747,月稱
A016950,王欽若
A017001,寂天菩薩
A017492,王隨
A017925,成蓮
A017952,德能
A018138,葉昌熾
A018267,覺明菩薩
A018442,胡珽
A018503,葉燮
A018586,周永年
A018719,毛晉
A018935,斌雅禪師
A018938,永濟融禪師
A018939,季總徹禪師
A018946,行剛
A018976,定冽
A018988,行正
A018989,元玉
A018992,大休珠禪師
A019007,慧海
A019011,超秀
A019013,超琛
A019145,王夫之
A019146,施堯挺
A019187,正印
A019189,耳庵嵩禪師
A019240,王宗沐
A019253,宗堅
A019255,機峻
A019256,如璽
A019261,法通
A019266,智靜
A019267,洪暹
A019275,靈樹遠
A019286,內紹種
A019288,徹
A019294,李昉
A019373,符
A019486,釋超乾
A019487,如乾
A019495,最正
A019496,行日
A019546,寂訥
A019548,善酇
A019549,啟真誠
A019550,性炅
A019551,海棟
A019552,寂忍
A019556,陸瑛
A019611,晦嶽旭
A019612,半水元
A019616,圓頂
A019617,體宗寧
A019619,幻住明
A019620,廣德
A019621,智遠
A019622,至善
A019623,玉眉亮
A019626,印文
A019627,超啟
A019629,侶巖荷
A019630,照水
A019631,暉州昊
A019632,超自
A019777,成如
A019779,別牧純
A019780,樸夫拙
A020568,宋奎光
A020625,德風禪師
A020627,嚴大參
A020640,羅開驎
A020886,從倫
A021432,光睦
A021480,智朴
A021486,寂源
A021755,伏獅義公
A022302,張守約
A022321,釋𧧌湛
A022322,釋通淵
A022323,釋實懿
A022326,師正
A022419,通理大師
A022444,李屏山
A022463,道泰
A022466,覺
A022492,沈士榮
A022509,超海
A022511,久隱
A022597,吳之鯨
A022931,源諒
A023182,成尋
A023393,釋印順
A023413,宗喀巴
A023454,慧超
A023711,來果
A023813,胡適
A024044,湯薌銘
A024085,通妙
A024116,金剛福壽
A024157,了參
A024388,多羅那他
A024596,湯用彤
A025113,子文
A026177,印綬
A026198,觀誰
A026234,慶緒
A026288,道崇
A026325,達最
A026337,實悟
A026344,如鵬
A026449,行浚
A026499,明洞
A026570,明燦
A026588,張有譽
A027557,大英
A027566,成巒
A029511,南天棒鄧州
A031145,海寧
A031993,惠辨
A032551,末木文美士
A032558,巴宙
A032660,金知見
A032738,法藏
A033779,方廣錩
A034207,均如
A034211,佐伯旭雅
A034215,丘哌博
A034218,岫廬
A034219,丘寶光
A034220,徐鄂雲
A034221,雲根
A034224,貢噶呼圖克圖
A034226,佛瑩
A034237,弘悲
A034238,慧海
A034239,劉孝蘭
A034240,印滄
A034241,杜斗城
A034243,王森
A034244,楊化群
A034246,僧成
A034249,潭影
A034256,常浩
A034269,超一
A034270,三寶無畏王
A034273,札迦
A034274,寂靜
A034276,達瓦桑杜
A034277,伊文思溫慈
A034278,趙洪鑄
A034280,克主
A034281,白蓮花
A034282,光明心
A034283,珀瑪迦爾
A034284,張妙定蓮菩提金剛正
A034287,大善解功德主
A034290,滿空
A034291,鍾伯毅
A034294,吉祥
A034296,郭元興
A034299,慈威
A034300,邢肅芝
A034301,智湛
A034303,金慧暢
A034304,諾那呼圖克圖逞列匠磋
A034308,惹穹多傑札把
A034310,多傑
A034311,張心若
A034314,郭和卿
A034315,王沂暖
A034316,周祖謨
A034317,范祥雍
A034323,劉世珩
A034326,陳士元
A034330,智達
A034331,劉霞彩
A034338,陳沂
A034340,傅梅
A034342,矢吹慶輝
A034443,徐長孺
A034445,喻謙
A034447,音緯
A034453,費丹旭
A034454,許光清
A034467,馬元
A034473,李能和
A034474,富永仲基
A034475,日朝
A034476,英園
A034478,義觀
A034480,定仙
A034481,慧中
A034489,良山
A034492,雪岑
A034499,有聞
A034500,聖奎
A034504,梅鼎祚
A034507,王錫
A034514,拉賈戈帕拉查理
A034515,唐季雍
A034521,雅蘇瑪蒂書達．踏薩
A034554,楊仙鸖
A034559,釋慧融
A034561,釋思聰
A034568,釋圓耳
A034569,釋弘演
A034572,釋其甲
A034579,釋實順
A034583,吳樹虛
A034584,釋高範
A034585,釋龍謙)
A034586,釋良光
A034599,釋空誓
A034600,釋海島
A034601,釋惠然
A034603,周夢秀
A034604,釋冲絢
A034616,顏娟英
A034625,李際寧
A034626,蘇軍
A034632,徐紹強
A034731,大德安法師
A034736,華方田
A034738,黎明
A034740,張曉娟
A034744,烏瑪斯伐蒂
A034748,程恭讓
A034755,上山大峻
A034757,袁德領
A034788,黃霞
A034790,傑操大師
A034791,隆蓮法師
A034810,陳明光
A034811,業露華
A034813,侯旭東
A034814,陳金華
A034815,鄧殿臣
A034816,趙桐
A034821,侯沖
A034822,趙文煥
A034907,汪宗衍
A034920,靜
A034921,筠
A034925,姚和尚
A034926,達照
A034940,玄鑒
A034955,大內文雄
A034956,齊藤隆信
A034977,張總
A034981,悟緣
A034983,思覺
A034984,通源
A034986,西本照真
A034989,任遠
A034990,克什曼德拉
A034994,雲庵
A034995,郭哲彰
A034997,悟醒
A035002,黃謹良
A035516,智圓
A036502,永隆
A036505,守篤
A036506,德圓
A036507,宗頴
A036508,慧觀
A036746,提婆
A036834,般若
A036835,慧光
A036836,道安
A036837,用孫
A036838,錢密
A036839,圓淨
A036840,道勝
A036841,智本
A036842,法演
A036843,法寶
A036844,慧雲
A036845,悟開
A036846,圓澄
A036847,圓照
A036848,圓照
A036849,宗永
A036850,慧忠
A036851,慧觀
A036852,文煥
A036908,宗㞧
A037255,鮑宗肇
A037256,明聞
A037257,姚舜漁
A037258,如念
A037259,納信
A037260,明聲
A037261,慧省
A037262,悟深
A037263,周堪賡
A037264,陶汝鼐
A037265,陶之典
A037266,董行
A037267,行宗
A037268,行古
A037269,行猷
A037270,淨癡
A037271,廣熙
A037272,傳善
A037273,超宣
A037274,智恒
A037275,海岳
A037276,超源
A037277,超晙
A037466,傳我
A037467,師住
A037468,妙印
A037469,授遠
A037470,超宿
A037471,超祥
A037472,超巨
A037473,明一
A037474,圓果
A037475,海瑞
A037476,性圓
A037477,旋性
A037478,如崇
A037479,道汜
A037480,道沖
A037481,舒峻極
A037482,杜國柱
A037483,清杲
A037484,原上
A037485,真開
A037486,性容
A037487,性愷
A037488,徐善
A037489,普定
A037490,至善
A037491,機輪
A037492,全弘
A037493,羅開麟
A037494,海澂
A037495,興林
A037496,淨啟
A037497,嗣詔
A037498,黃承昊
A037499,性靈
A037500,宏怤
A037501,明法
A037502,妙聖
A037503,德亮
A037504,德峨
A037505,法雲
A037506,唐守禮
A037507,蔡善繼
A037508,智淙
A037509,智原
A037510,玄杲
A037511,廣仍
A037512,余懷
A037513,照維
A037514,益聞
A037515,嶽賢
A037516,聯昇
A037517,元一
A037518,譚貞默
A037519,興磬
A037520,開溈
A037521,傳一
A037522,明英
A037523,師炤
A037524,振澂
A037525,法傑
A037526,如暐
A037527,傳慧
A037528,王民皞
A037529,李道泰
A037530,光悠
A037532,尚能
A037533,尚瑩
A037534,智海
A037535,方拱乾
A037536,興舒
A037537,真慧
A037538,明嵩
A037539,超鳴
A037540,發育
A037541,超心
A037542,超香
A037543,智璋
A037544,性純
A037545,法棟
A037546,法通
A037547,繼堯
A037548,張恂
A037549,元視
A037550,明圓
A037551,成炯
A037552,照琮
A037553,悟本
A037554,德昊
A037555,通量
A037556,序燈
A037557,序璋
A037558,力端
A037559,振聞
A037560,性明
A037561,海闊
A037562,通來
A037563,慧昇
A037564,慧渠
A037565,慧岱
A037566,元賦
A037567,今羞
A037568,今盧
A037569,今又
A037570,性深
A037571,如惺
A037572,覺海
A037573,機琇
A037574,黎元寬
A037575,文德翼
A037576,智旭
A037577,羅機徹
A037578,道崇
A037579,續彌
A037580,全琳
A037581,德普
A037582,光深
A037583,華嚴玉
A037584,上震
A037585,海錱
A037586,海茲
A037587,明耀
A037588,明廣
A037589,明珍
A037590,正繼
A037591,正燈
A037592,續清
A037593,清尚
A037594,通慧
A037595,弘源
A037596,明元
A037597,高以永
A037598,普明
A037599,明俊
A037600,宗位
A037602,燈洪
A037603,德林
A037604,空情
A037605,空謐
A037606,張廷勱
A037607,弘秀
A037608,寂方
A037609,廣和
A037610,成純
A037611,明德
A037613,妙心
A037614,陳聞道
A037615,實雪
A037616,海清
A037617,性珍
A037618,寂寶
A037619,明修
A037620,明惠
A037621,明智
A037622,真謙
A037623,力廣
A037624,祖圓
A037625,行悟
A037626,學正
A037627,學愚
A037628,心月
A037629,際鋒
A037630,古心
A037631,黃毓英
A037632,元善
A037633,燈輝
A037634,慧澤
A037635,性湛
A037636,性珩
A037637,性濟
A037638,性燦
A037639,明慧
A037640,杜允貞
A037641,程啟用
A037642,海鹽
A037643,益證
A037778,慧光
A042544,吳本泰
A042675,杭世駿
A043045,釋明倫
A043206,無著賢
A043730,吳若準
A043731,唐晏
A043732,張宗祥
A043745,孫文川
A043747,陳作霖
A043751,聞性道
A043752,陳寥士
A043754,戴明琮
A043764,汪孟鋗
A043765,孫治
A043766,張熷
A043767,張大昌
A043768,釋智一
A043769,朱文藻
A043770,章庭棫
A043771,程嘉燧
A043772,蘇先
