work_id,char_count
GA0025,62557
GA0018,14152
GA0017,51772
GA0028,84032
GA0015,78256
GA0010,110160
GA0049,156525
GA0089,285803
GA0009,249684
GA0019,116496
GA0024,127302
GA0077,146726
GA0084,127294
GA0043,54845
GA0036,14369
GA0032,194810
GA0062,30351
GA0005,52731
GA0081,133316
GA0086,95597
GA0021,123881
GA0022,60181
GA0011,52426
GA0013,69055
GA0014,28769
GA0012,181000
GA0023,89584
GA0020,84156
GA0008,64245
GA0030,15939
GA0031,3892
GA0029,41279
GA0004,60021
GA0002,44350
GA0003,34921
