work_id,char_count
X0805,6662
X0806,51989
X0808,56253
X0810,14268
X0812,16033
X0814,127272
X0815,572763
X0816,29723
X0817,8226
X0818,160440
X0819,586676
X0820,226731
X0821,263832
X0822,330377
X0823,221339
X0824,240043
X0825,21575
X0826,336880
X0827,12158
X0828,6977
X0830,5249
X0831,4948
X0832,26717
X0833,15298
X0836,147846
X0837,16853
X0838,8212
X0839,115900
X0841,203739
X0842,5586
X0843,46954
X0844,28230
X0845,40755
X0846,59767
X0847,23071
X0848,18384
X0852,17285
X0853,54873
X0854,35530
X0855,43298
X0856,13395
X0857,22334
X0858,13349
X0859,12344
X0860,2619
X0861,10562
X0862,6742
X0866,51551
X0868,5768
X0869,5907
X0870,101866
X0872,87370
X0873,62598
X0876,14844
X0878,3429
X0879,22629
X0880,9435
X0882,68728
X0883,62631
X0884,36135
X0888,82058
X0890,21225
X0891,10879
X0892,4593
X0893,6889
X0894,14584
X0895,3917
X0896,3444
X0897,12503
X0898,31308
X0899,286
X0900,4014
X0901,1559
X0902,10051
X0903,15055
X0904,127261
X0905,68001
X0907,39271
X0908,2767
X0909,23919
X0911,390
X0912,1721
X0913,1197
X0914,645
X0915,73638
X0916,1327
X0917,7083
X0918,2107
X0919,188436
X0920,68231
X0921,176023
X0922,19990
X0923,125062
X0924,32773
X0925,5283
X0926,24123
X0927,17100
X0928,17820
X0929,8649
X0930,46277
X0931,112142
X0932,18489
X0933,2344
X0934,777
X0935,59878
X0936,13922
X0937,38436
X0938,1621
X0939,95033
X0940,950
X0941,674
X0942,33293
X0943,4500
X0944,8007
X0946,4832
X0948,81812
X0949,90992
X0950,24728
X0951,35268
X0952,4625
X0953,2705
X0954,11672
X0955,9179
X0956,19520
X0957,11107
X0958,6622
X0959,647
X0960,4381
X0961,25137
X0962,918
X0963,11130
X0964,97652
X0965,60206
X0966,63069
X0967,21576
X0968,67511
X0969,27764
X0970,77916
X0971,2979
X0972,56629
X0974,9285
X0975,41785
X0976,90117
X0977,38087
X0978,3357
X0979,13849
X0980,452581
X0985,43961
X0991,1347
X0993,1500
X0994,21311
X0995,83830
X0996,23061
X0997,8731
X0998,112951
X0999,20006
X1000,8461
X1004,528
X1005,1183
X1007,4143
X1008,2239
X1010,5760
X1013,19919
X1014,1533
X1015,48179
X1016,10440
X1017,12933
X1018,3693
X1019,7808
X1020,2967
X1022,2716
X1023,2341
X1024,81165
X1025,11159
X1026,2776
X1027,3544
X1028,2738
X1029,14957
X1030,7649
X1031,22569
X1032,48813
X1033,44988
X1043,7558
X1048,933
X1052,911
X1054,10435
X1069,1026
X1073,492
X1074,409
X1077,35398
X1078,7004
X1079,4700
X1080,21335
X1081,44127
X1082,3581
X1083,22831
X1084,32090
X1085,5961
X1086,4062
X1087,11727
X1088,4592
X1094,28180
X1095,86946
X1096,78867
X1097,22613
X1098,2847
X1099,2380
X1100,853
X1102,3893
X1103,4764
X1104,49659
X1105,18701
X1106,4052
X1107,36381
X1108,11463
X1109,83063
X1110,112746
X1111,15543
X1112,16865
X1113,61583
X1114,14154
X1115,8426
X1116,73362
X1117,18296
X1118,61225
X1119,94245
X1120,154144
X1121,9486
X1122,8346
X1123,148272
X1124,9814
X1125,31887
X1126,58038
X1127,16494
X1128,70784
X1129,32088
X1130,7133
X1131,8652
X1132,3855
X1133,28383
X1134,18197
X1135,66732
X1136,24041
X1137,5684
X1138,6460
X1139,3205
X1145,27891
X1149,10463
X1154,60602
X1155,15141
X1156,91160
X1157,19809
X1158,12439
X1160,2739
X1161,11023
X1162,132662
X1163,20808
X1164,178902
X1165,46883
X1166,16841
X1167,20763
X1168,32162
X1169,38238
X1170,28005
X1171,10701
X1172,89121
X1173,39777
X1174,15405
X1175,5459
X1176,64509
X1177,61389
X1178,7125
X1179,42163
X1180,18976
X1181,37378
X1182,30443
X1183,4994
X1184,14153
X1185,71906
X1186,14884
X1187,36008
X1188,10705
X1189,19064
X1190,995
X1191,15649
X1192,42493
X1193,17740
X1194,23059
X1195,6879
X1196,35186
X1197,50321
X1198,29292
X1199,8172
X1200,5034
X1201,8613
X1202,44138
X1203,11506
X1204,37916
X1205,109395
X1206,7012
X1207,29218
X1208,3377
X1209,4346
X1210,4410
X1211,11256
X1212,4103
X1213,4439
X1214,42116
X1215,7450
X1216,4290
X1217,1135
X1218,5516
X1219,4381
X1220,5107
X1222,4326
X1223,10516
X1224,9861
X1225,7275
X1226,4072
X1229,937
X1230,1070
X1231,111274
X1232,10376
X1233,1049
X1234,3946
X1235,38530
X1236,27617
X1237,7380
X1238,3565
X1239,7203
X1240,40276
X1241,29824
X1242,50300
X1244,252381
X1245,51521
X1246,3793
X1247,17249
X1248,27816
X1249,45206
X1250,71752
X1251,11938
X1252,65128
X1253,13310
X1254,2330
X1255,11230
X1256,8988
X1257,19038
X1258,9254
X1259,19381
X1260,468820
X1261,169520
X1262,40991
X1263,78863
X1264,7791
X1265,135984
X1266,162771
X1268,13294
X1269,1846
X1270,1616
X1271,6921
X1276,15051
X1277,60358
X1278,47564
X1279,13487
X1280,125516
X1281,111314
X1282,35911
X1283,109254
X1285,14895
X1286,22039
X1287,11324
X1288,41708
X1289,3968
X1290,19254
X1291,10812
X1292,8891
X1293,17458
X1294,8220
X1295,337343
X1296,353116
X1297,614336
X1298,55292
X1299,175980
X1301,45323
X1302,21972
X1303,84665
X1304,80015
X1306,25387
X1307,75538
X1308,70732
X1309,119545
X1310,84165
X1312,7016
X1313,8419
X1314,553
X1315,548795
X1316,2362
X1317,3513
X1318,264383
X1319,344067
X1320,1156
X1321,5839
X1322,2774
X1323,1376
X1326,2603
X1333,38535
X1335,41230
X1336,15857
X1338,18860
X1339,489
X1340,462
X1342,4129
X1343,19535
X1344,9845
X1345,11706
X1346,24243
X1347,18333
X1348,1750
X1350,25378
X1351,12113
X1352,33400
X1353,24500
X1354,10852
X1355,19461
X1356,121955
X1357,69392
X1358,9956
X1359,70413
X1360,64875
X1361,34826
X1362,41331
X1363,3591
X1364,12599
X1365,28083
X1366,21637
X1367,39009
X1368,41734
X1369,24465
X1370,14080
X1371,33230
X1372,12567
X1374,8069
X1375,6732
X1376,61640
X1377,45412
X1378,10097
X1379,5967
X1381,18015
X1382,77214
X1383,7183
X1384,23177
X1385,24871
X1386,57186
X1387,10658
X1388,45472
X1389,18378
X1390,97025
X1391,28947
X1392,42360
X1393,16984
X1394,37625
X1395,8451
X1396,17535
X1397,76745
X1398,17936
X1399,29023
X1400,37221
X1401,16916
X1402,55662
X1403,131943
X1404,31670
X1405,73474
X1406,10615
X1407,20852
X1408,17331
X1409,69374
X1410,29439
X1411,36263
X1412,91555
X1413,33375
X1414,152194
X1415,8169
X1416,55462
X1417,53154
X1418,36986
X1419,51439
X1420,166095
X1421,54457
X1422,43803
X1423,22960
X1424,5157
X1425,17540
X1426,26156
X1428,32722
X1431,15457
X1432,46291
X1433,14621
X1434,11637
X1435,211626
X1436,807
X1437,286423
X1438,15697
X1439,80043
X1440,43788
X1441,15579
X1442,67374
X1443,59738
X1444,133664
X1445,44195
X1446,20250
X1447,20044
X1448,23051
X1449,17640
X1450,8861
X1451,61439
X1452,396421
X1453,48038
X1454,14624
X1455,23703
X1456,599985
X1457,9272
X1458,5072
X1464,7695
X1465,14014
X1466,4456
X1467,76352
X1468,8696
X1469,7017
X1470,263951
X1471,3418
X1472,8683
X1473,5321
X1474,924
X1475,190944
X1476,5528
X1477,6559
X1478,25902
X1479,3325
X1480,5488
X1481,13605
X1482,9499
X1483,12304
X1484,8728
X1485,8620
X1486,4099
X1487,17007
X1488,36403
X1489,1758
X1490,7504
X1491,8771
X1492,4946
X1493,11851
X1494,19865
X1495,116737
X1496,78601
X1497,56449
X1498,62306
X1499,271417
X1500,1671
X1501,1830
X1504,1719
X1505,1484
X1506,1756
X1507,1655
X1508,32
X1509,23918
X1510,56786
X1511,69216
X1512,228064
X1513,171622
X1515,22740
X1516,198444
X1517,193005
X1521,97136
X1522,451094
X1523,20740
X1524,286829
X1526,9865
X1527,1752
X1530,11208
X1532,3749
X1533,16946
X1534,11625
X1535,32105
X1539,28232
X1540,59890
X1541,44232
X1542,28293
X1543,13343
X1546,28297
X1547,23822
X1549,151682
X1550,58296
X1551,56445
X1552,38706
X1553,228874
X1554,62745
X1555,23933
X1556,297484
X1557,399977
X1558,21463
X1559,310233
X1560,104636
X1561,45707
X1562,116264
X1563,106993
X1564,21972
X1565,696849
X1566,145783
X1567,35865
X1568,793157
X1569,14976
X1570,70122
X1571,1682595
X1572,32293
X1574,145889
X1576,8602
X1577,35153
X1578,601224
X1579,248275
X1580,368091
X1581,26364
X1582,25896
X1583,393023
X1584,7314
X1585,208860
X1586,6590
X1587,151833
X1588,4257
X1589,13992
X1590,166510
X1591,59581
X1592,187173
X1593,297761
X1594,416625
X1595,16718
X1596,50147
X1597,9690
X1598,8699
X1599,7814
X1600,356021
X1601,31455
X1602,2093
X1603,4220
X1604,12869
X1605,81675
X1606,31642
X1607,64418
X1608,57514
X1609,9801
X1610,40279
X1611,35237
X1612,36321
X1613,35500
X1614,71026
X1615,25755
X1616,34528
X1617,14705
X1618,59261
X1619,1174
X1620,58256
X1621,9647
X1622,9074
X1623,27292
X1624,50496
X1625,7422
X1626,116633
X1627,21910
X1628,114951
X1629,28532
X1630,5470
X1631,19397
X1632,15024
X1633,10934
X1634,32086
X1635,47285
X1636,9602
X1638,13586
X1640,33913
X1641,8469
X1642,30576
X1643,39307
X1644,54020
X1645,121836
X1646,172753
X1648,20134
X1649,42260
X1651,25871
X1654,2128
X1655,2509
X1656,8458
X1657,33168
X1658,23228
X1660,26714
X1661,37589
X1666,1420
X1667,7409
X1668,1460
X1671,18751
