work_id,char_count
L1643,140253
L1642,28863
L1669,201750
L1668,160393
L1557,1954034
L1666,1215
L1638,90624
L1635,510
L1637,104908
L1636,60299
L1639,145617
L1640,92184
L1641,73815
L1629,10356
L1490,404634
L1600,47284
L1652,136327
L1571,5912
L1651,6076
L1649,35843
L1608,78134
